RESPONDENT_ID,StartDate,EndDate,RecordedDate,Status,Progress,durationinseconds,Finished,IPAddress,ResponseId,LocationLatitude,LocationLongitude,Meta_Info_Browser,Meta_Info_Version,Meta_Info_Operating_System,Meta_Info_Resolution,DistributionChannel,UserLanguage,RelevantIDDuplicate,RelevantIDDuplicateScore,RelevantIDFraudScore,Q_RelevantIDLastStartDate,SC0,consent,pre_informed,pre_trust_1,pre_trust_2,pre_trust_3,pre_trust_4,pre_trust_5,pre_trust_6,pre_learning_1,pre_learning_2,pre_risk_1,pre_risk_2,Media_use_1,Media_use_2,Media_use_3,Media_use_4,Media_use_5,Media_use_6,Media_use_7,Film_Clip_Instructio,source_blkwo_bright_1,source_blkwo_bright_2,source_blkwo_bright_3,source_blkwo_bright_4,source_blkwo_bright_5,source_blkwo_bright_6,view_blkwo_bright_1,view_blkwo_bright_2,view_blkwo_bright_3,source_blkwo_stancil_1,source_blkwo_stancil_2,source_blkwo_stancil_3,source_blkwo_stancil_4,source_blkwo_stancil_5,source_blkwo_stancil_6,view_blkwo_stancil_1,view_blkwo_stancil_2,view_blkwo_stancil_3,source_blkman_lyles_1,source_blkman_lyles_2,source_blkman_lyles_3,source_blkman_lyles_4,source_blkman_lyles_5,source_blkman_lyles_6,view_blkman_lyles_1,view_blkman_lyles_2,view_blkman_lyles_3,source_blkma_pyr_1,source_blkma_pyr_2,source_blkma_pyr_3,source_blkma_pyr_4,source_blkma_pyr_5,source_blkma_pyr_6,view_blkma_pyronneau_1,view_blkma_pyronneau_2,view_blkma_pyronneau_3,source_whtwo_Behrman_1,source_whtwo_Behrman_2,source_whtwo_Behrman_3,source_whtwo_Behrman_4,source_whtwo_Behrman_5,source_whtwo_Behrman_6,view_whtwo_behrman_1,view_whtwo_behrman_2,view_whtwo_behrman_3,source_whtwo_gallagh_1,source_whtwo_gallagh_2,source_whtwo_gallagh_3,source_whtwo_gallagh_4,source_whtwo_gallagh_5,source_whtwo_gallagh_6,view_whtwo_gallagher_1,view_whtwo_gallagher_2,view_whtwo_gallagher_3,source_whtman_gansky_1,source_whtman_gansky_2,source_whtman_gansky_3,source_whtman_gansky_4,source_whtman_gansky_5,source_whtman_gansky_6,view_whtman_gansky_1,view_whtman_gansky_2,view_whtman_gansky_3,source_whtman_keatin_1,source_whtman_keatin_2,source_whtman_keatin_3,source_whtman_keatin_4,source_whtman_keatin_5,source_whtman_keatin_6,view_whtman_keating_1,view_whtman_keating_2,view_whtman_keating_3,transport_david_1,transport_david_2,transport_david_3,identification_david_1,identification_david_2,identification_david_3,identification_david_4,identification_david_5,post_knowledge_david_1,post_knowledge_david_2,post_knowledge_david_3,transport_ruthie_1,transport_ruthie_2,transport_ruthie_3,identification_ruthie_1,identification_ruthie_2,identification_ruthie_3,identification_ruthie_4,identification_ruthie_5,post_knowledge_ruthie_1,post_knowledge_ruthie_2,post_knowledge_ruthie_3,post_interested,post_questions,post_interest_1,post_interest_2,post_interest_3,post_risk_1,post_risk_2,race_film_1,race_film_2,race_film_3,race_film_4,moralgrand_prestige_1,moralgrand_prestige_2,moralgrand_prestige_3,moralgrand_prestige_4,needtobelong_1,needtobelong_2,needtobelong_3,needtobelong_4,needtobelong_5,Racial_Thermometer_1,Racial_Thermometer_2,Racial_Thermometer_3,Racial_Thermometer_4,Racial_Thermometer_5,Racial_Thermometer_6,Racial_Thermometer_7,Racial_Thermometer_8,Racial_Thermometer_9,Racial_Thermometer_10,science_major,science_experience_1,science_experience_2,science_experience_3,science_experience_4,science_experience_99,science_experience_2_TEXT,science_experience_4_TEXT,born_again,recall,open_ended_TEXT,gender,age,zip,region,ethnicity,hispanic,children,division,education,employment,familial_origin,home,income,licensed_driver,marital,military_status,msa,neighborhood,political_ideology,political_party_preference,religiosity,religious_identity,sexual_orientation,state,voter_registration_usa,BLKWO_Bright_Ruthie_Science,BLKWO_Bright_Ruthie_Culture,BLKWO_Bright_David_Science,BLKWO_Bright_David_Culture,BLKWO_Stancil_Ruthie_Culture,BLKWO_Stancil_David_Science,BLKWO_Stancil_David_Culture,BLKWO_Stancil_Ruthie_Science,BLKMAN_Lyles_Ruthie_Science,BLKMAN_Lyles_Ruthie_Culture,BLKMAN_Lyles_David_Science,BLKMAN_Lyles_David_Culture,BLKMAN_Pyronneau_David_Science,BLKMAN_PYRONNEAU_Ruthie_Culture,BLKMAN_PYRONNEAU_Ruthie_Science,BLKMAN_PYRONNEAU_David_Culture,WHTMAN_Keating_David_Culture,WHTMAN_Keating_Ruthie_Culture,WHTMAN_Keating_Ruthie_Science,WHTMAN_Keating_David_Science,WHTMAN_Gansky_Ruthie_Science,WHTMAN_Gansky_Ruthie_Culture,WHTMAN_Gansky_David_Culture,WHTMAN_Gansky_David_Science,WHTWO_Gallagher_Ruthie_Science,WHTWO_Gallagher_Ruthie_Culture,WHTWO_Gallagher_David_Science,WHTWO_Gallagher_David_Culture,WHTWO_Behrman_David_Culture,WHTWO_Behrman_Ruthie_Science,WHTWO_Behrman_Ruthie_Culture,WHTWO_Behrman_David_Science,Zdurationinseconds,duration_exclude,media_use,pre_learning,pre_riskbenefit,trust_all,source_blkwo_bright_warm,source_blkwo_bright_expert,view_blkwo_bright,source_blkwo_stancil_warm,source_blkwo_stancil_expert,view_blkwo_stancil,source_blkman_lyles_warm,source_blkman_lyles_expert,view_blkman_lyles,source_blkman_pyr_warm,source_blkman_pyr_expert,view_blkman_pyr,source_whtwo_beh_warm,source_whtwo_beh_expert,view_whtwo_beh,source_whtwo_gal_warm,source_whtwo_gal_expert,view_whtwo_gal,source_whtman_gansky_warm,source_whtman_gansky_expert,view_whtman_gansk,source_whtman_keat_warm,source_whtman_keat_expert,view_whtman_keat,transport_david,identification_david,transport_ruthie,identification_ruthie,post_interest_all,post_riskbenefit,race_film_all,moral_all,need_all,postknowledge_david_1_scored,postknowledge_david_2_scored,postknowledge_david_3_scored,david_knowledge_score,postknowledge_ruthie_1_scored,postknowledge_ruthie_2_scored,postknowledge_ruthie_3_scored,ruthie_knowledge_score,nonmale,female,ethnicity_white,ethnicity_black,poli3,science_experience_score,condition,alb,sci_gend_f,sci_race_blk,intro_sci,warm,expert,Zruthie_knowledge_score,Zdavid_knowledge_score,knowledge
iP71efc4fc9c2174f7,12/21/2022 13:17:34,12/21/2022 13:34:12,12/21/2022 13:34:13,0,100,997,1,174.98.182.254,R_3n8wuQ4QDIsO8Fc,39.5082,-84.3987,Chrome,108.0.0.0,Android 11,412x915,anonymous,EN, ,0,0,10/14/1582 0:00:00,54,1,2,3,3,3,3,2,3,5,6,4,5,3,3,3,4,4,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,6,5,6,6,6,6, , , , , , , , , , , , , , , , , , , , ,6,5,5,5,6,5,6,4,2,1,1,4,2,6,5,5,6,4,5,5,4,4,5,6,4,6,2,4,3,2,2,50,50,50,30,50,50,70,50,40,20,2, , , , ,1,-99,-99,1,5,-99,2,32,45042,2,1,2,1,3,2,1,4,3,2,1,4,1,1642,1,3,4,2,1,1,OH,1, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,-.249862197713227,1,3.14285714285714,5.5,4.5,2.83333333333333, , , , , , , , , , , , , , , , , , ,5,5.66666666666667,6, , , , , ,5.33333333333333,5.2,5.33333333333333,5,4.5,5.25,2.6, , , , ,1,1,1,3,1,1,1,0,1, ,28,1,0,0,0,5,5.66666666666667,.578654441666222, ,.578654441666222
iP71fa6f801dfee46d,12/22/2022 19:03:44,12/22/2022 19:24:12,12/22/2022 19:24:13,0,100,1228,1,69.132.227.4,R_eeN6jU7817h1lfz,35.3135,-81.5599,Chrome,106.0.5249.208,Android 9,800x1280,anonymous,EN, ,0,0,10/14/1582 0:00:00,45,1,4,2,2,3,3,3,2,4,5,5,6,5,1,2,2,5,2,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,6,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,7,7,7,7,7,3,-1,2,1, , , , , , , , , , , ,5,4,5,5,4,5,5,6,6,6,6,6,6,4,6,3,2,2,2,2,100,100,100,100,100,100,100,100,100,100,1, , , , ,1,-99,-99,1,-99,-99,2,64,28150,3,2,2,2,5,6,3,5,3,99,1,1,1, ,1,6,2,7,1,1,NC,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,-.19129350928736,1,2.71428571428571,4.5,5.5,2.5, , , , , , , , , ,6,6,7, , , , , , , , , , , , ,7,6.2, , ,4.66666666666667,5,6,5.5,2.2,0,1,0,1, , , , ,1,1,0,1,3, ,16,0,0,1,1,6,6, ,-1.60935014468564,-1.60935014468564
iP721de51d39a5ec50,12/19/2022 23:17:47,12/19/2022 23:33:47,12/19/2022 23:33:47,0,100,959,1,73.90.69.253,R_2yfkaQWKxWwfAqu,36.8272,-119.6805,Chrome,108.0.0.0,Android 10,412x869,anonymous,EN, ,0,0,10/14/1582 0:00:00,59,1,3,4,3,3,1,1,3,7,7,7,7,3,3,2,1,5,1,4,4, , , , , , , , , , , , , , , , , , ,6,6,4,6,5,6,6,7,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,3,3,6,7,5,3,2,1,2,5,1,7,7,6,7,7,7,6,7,7,6,4,5,6,5,4,1,1,5,100,30,30,30,90,60,80,20,70,0,2, , , , ,1,-99,-99,0,1,Nothing comes to mind,1,34,93612,4,2,2,1,9,3,1,4;2;3,1,5,1,2,1,2840,1,4,1,1,9,1,CA,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,-.259496873731335,1,2.71428571428571,7,7,2.5, , , , , , ,5.33333333333333,5.66666666666667,6.33333333333333, , , , , , , , , , , , , , , , , ,4.33333333333333,4.8,6.66666666666667,7,6.75,5.25,3.2, , , , ,1,1,1,3,0,0,0,1,2, ,10,1,0,1,0,5.33333333333333,5.66666666666667,.578654441666222, ,.578654441666222
iP72385464b4c9923d,12/21/2022 17:18:52,12/21/2022 17:33:58,12/21/2022 17:33:59,0,100,906,1,184.166.50.168,R_2Cv3mQ1JBMGjsJW,48.1999,-114.3034,Chrome,108.0.0.0,Windows NT 10.0,1440x960,anonymous,EN, ,0,0,10/14/1582 0:00:00,51,1,3,3,3,3,3,3,3,6,6,6,6,2,4,2,3,1,1,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,5,4,4,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,5,6,4,6,6,4,1,2,2,4,3,6,6,6,6,6,2,2,2,4,4,5,5,6,1,2,1,1,1,30,70,10,60,60,90,20,60,20,20,1,1,1, , , ,Recreation Science,-99,0,4,No issues of note.,1,24,59801,4,1,2,2,8,6,5,4,1,2,1,1,2,5140,1,7,5,5,1,1,MT,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,-.272934711335538,1,2.28571428571429,6,6,3, , , , , , , , , ,3.66666666666667,4.33333333333333,6, , , , , , , , , , , , , , ,4,5.2,6,6,2.5,5,1.2, , , , ,1,1,1,3,0,0,1,0,3,2,11,1,0,1,0,3.66666666666667,4.33333333333333,.578654441666222, ,.578654441666222
iP72430719a4ad92d2,12/21/2022 13:01:47,12/21/2022 13:34:19,12/21/2022 13:34:19,0,100,1951,1,174.238.193.226,R_3hlGvKp5d6YAEzy,33.5038,-112.0253,Edge,1.0,Android 12,412x869,anonymous,EN, ,0,0,10/14/1582 0:00:00,30,1,2,1,1,1,2,3,1,2,5,1,1,3,2,1,1,2,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,1,3,3,3,4,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,4,5,5,5,6,4,1,2,99, , , , , , , , , , , ,2,4,2,2,2,1,2,2,4,2,4,4,4,4,4,2,2,1,1,1,50,70,0,90,10,70,60,50,50,50,2, , , , ,1,-99,-99,1,6,-99,2,63,85335,4,1,2,2,8,3,2,4,4,3,1,3,1,6200,2,7,7,6,1,1,AZ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,-.00798112083756894,1,2.14285714285714,3.5,1,1.5, , , , , , , , , , , , ,2.33333333333333,3,5, , , , , , , , , ,5,5, , ,2,1.5,3,4,1.4,1,1,0,2, , , , ,1,1,1,0,3, ,23,0,1,0,0,2.33333333333333,3, ,-.39435464854896,-.39435464854896
iP7267671f54d7a952,12/22/2022 16:47:21,12/22/2022 17:00:44,12/22/2022 17:00:44,0,100,802,1,207.140.235.99,R_1DFPeFG6EJFhjSR,42.1212,-87.8405,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,anonymous,EN, ,0,0,10/14/1582 0:00:00,70,1,3,5,5,5,5,5,5,7,7,7,7,5,4,5,5,5,5,4,4, , , , , , , , , ,6,6,6,6,6,6,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,7,7,7,7,7,7,2,2,2, , , , , , , , , , , ,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,70,70,70,40,60,70,80,100,60,40,0, , , , ,1,-99,-99,1,2,thank you,1,54,60624,2,2,2,2,3,4,1,4,4,4,1,1,1,1602,1,2,2,6,2,1,IL,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,-.299303298332465,1,4.71428571428571,7,7,5, , , , , , , , , , , , , , , , , , , , , , , , ,7,7, , ,7,7,7,7,5,1,1,0,2, , , , ,0,0,0,1,1, ,0,0,0,0,0,0,0, ,-.39435464854896,-.39435464854896
iP727270edc2c5c9f3,12/19/2022 16:11:12,12/19/2022 16:24:17,12/19/2022 16:24:17,0,100,784,1,74.78.24.174,R_3gep5hvRQd8oqD7,46.6828,-68.0169,Safari iPhone,15.6.3,iPhone,320x568,anonymous,EN, ,0,5,10/14/1582 0:00:00,42,1,3,1,2,2,2,1,1,4,4,4,4,1,1,1,1,1,1,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,4,4,4, , , , , , , , , , , ,4,4,4,4,4,4,4,4,99,99,99,1,1,4,4,4,4,4,5,4,4,4,4,4,4,4,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,0, , , , ,1,-99,-99,1,6,-99,1,28,4769,1,2,2,2,1,4,5,4,7,1,1,1,1, ,3,4,99,4,1,1,ME,2, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,-.303867092235779,1,1,4,4,1.5, , , , , , , , , , , , , , , , , , , , , ,3,3,4, , ,4,4,4,4,4.25,4,1, , , , ,0,0,0,0,0,0,0,1,2, ,26,1,0,0,1,3,3,-3.15848882742809, ,-3.15848882742809
iP7278e2ef61be0c7e,12/19/2022 15:34:09,12/19/2022 15:52:23,12/19/2022 15:52:23,0,100,1094,1,99.148.101.56,R_24LTkSZBGxyA12y,25.6062,-80.3452,Firefox,108.0,Windows NT 6.1,1680x1050,anonymous,EN, ,0,0,10/14/1582 0:00:00,42,1,3,2,3,3,3,2,2,3,1,1,3,3,2,2,2,2,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,4,4,4,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,5,6,7,7,6,6,1,2,1,3,3,6,6,7,6,5,7,6,7,6,6,7,6,7,4,5,4,5,4,100,30,20,40,30,40,100,30,70,30,0,1, , , , ,-99,-99,1,4,it was a great time,2,45,33170,3,2,2,2,5,4,1,4,4,3,1,1,1,4992,2,4,1,2,1,1,FL,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,-.225268419456477,1,2.42857142857143,2,2,2.5, , , , , , , , , ,2,4,1.66666666666667, , , , , , , , , , , , , , ,5.33333333333333,6.4,6.33333333333333,5.5,6.5,6.5,4.4, , , , ,1,1,1,3,1,1,0,1,2,1,12,1,0,1,1,2,4,.578654441666222, ,.578654441666222
iP729354ea560d60d5,12/24/2022 11:10:55,12/24/2022 11:56:52,12/24/2022 11:56:52,0,100,2757,1,96.32.86.214,R_3CZrcRZ4Kgtl4TJ,33.9482,-83.9944,Safari,15.6.1,Macintosh,820x1180,anonymous,EN,true,100,0,12/21/2022 22:35:43,58,1,2,4,3,5,3,1,2,7,7,6,7,3,4,5,1,3,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,6,5,6,6,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,5,7,6,6,7,3,1,2,-2, , , , , , , , , , , ,5,3,7,6,6,7,7,6,7,7,7,7,6,6,7,2,1,1,2,1,50,50,30,20,90,40,80,50,50,30,1,1,1, , , ,Physics,-99,0,8,-99,2,21,30046,3,2,2,2,5,6,1,8;4,7,5,1,1,1,520,2,4,4,4,1,6,GA,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,.196375428388616,1,3.14285714285714,7,6.5,3, , , , , , , , , , , , ,3.33333333333333,5.66666666666667,6.66666666666667, , , , , , , , , ,6,5.8, , ,6.33333333333333,7,6.75,6.5,1.4,1,1,1,3, , , , ,1,1,0,1,2,2,24,0,1,0,1,3.33333333333333,5.66666666666667, ,.820640847587717,.820640847587717
iP72b9d97e272bb1fa,12/27/2022 7:35:03,12/27/2022 7:53:02,12/27/2022 7:53:03,0,100,1079,1,70.239.60.241,R_1eOzpjhEHk6mRQC,32.8868,-87.927,Chrome,102.0.5005.125,Android 10,360x740,anonymous,EN, ,0,0,10/14/1582 0:00:00,40,1,1,2,1,2,2,2,1,5,6,4,5,2,2,2,2,3,2,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,5,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,6,6,4,4,4,-1,1,1, , , , , , , , , , , ,2,1,4,5,5,4,5,6,5,5,4,6,6,6,6,3,3,1,1,1,50,50,50,50,50,50,50,50,50,50,0,1, , , ,1,-99,-99,1,6,No issues. Enjoyed the film,2,49,35462,3,2,2,2,6,3,6,98,1,4,1,1,3,3480,99,4,98,1,98,1,AL,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,-.229071581042573,1,2.28571428571429,5.5,4.5,1.66666666666667, , , , , , , , , ,3,3,5.33333333333333, , , , , , , , , , , , ,3.33333333333333,4.8, , ,4.66666666666667,4.5,5,6,1.8,0,1,0,1, , , , ,1,1,0,1,2,1,15,0,0,1,0,3,3, ,-1.60935014468564,-1.60935014468564
iP72c4721100af01a2,12/23/2022 8:34:50,12/23/2022 8:52:53,12/23/2022 8:52:54,0,100,1083,1,192.111.16.103,R_1rcAXdvtVNFu9qA,36.5963,-94.7563,Chrome,108.0.0.0,Android 12,412x915,anonymous,EN, ,0,0,10/14/1582 0:00:00,49,1,2,1,1,1,2,3,2,5,5,4,4,5,2,1,4,5,2,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,6,5,7,7, , , , , , , , , , , , , , , , , , ,4,7,5,7,6,4,6,5,2,2,-2, , , , , , , , , , , ,3,1,5,4,4,5,6,7,7,7,6,6,6,5,6,1,3,1,1,1,100,100,10,80,50,100,100,50,50,50,2, , , , ,1,-99,-99,0,7,Super interesting and very intriguing ~ thank you !,2,60,74344,3,1,2,2,7,2,4,4,3,3,1,3,1, ,3,6,5,7,1,1,OK,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,-.228057404619614,1,3,5,4,1.66666666666667, , , , , , , , , , , , , , , ,6,6,6.33333333333333, , , , , , ,5.33333333333333,5.6, , ,4.33333333333333,5.5,6.75,5.75,1.4,1,1,1,3, , , , ,1,1,1,0,3, ,21,0,1,0,1,6,6, ,.820640847587717,.820640847587717
iP72e5bf9a5930c8ff,12/23/2022 14:40:49,12/23/2022 14:58:44,12/23/2022 14:58:45,0,100,1075,1,71.162.174.188,R_r3xcYMOWG0ILG4p,39.9361,-75.2625,Safari iPhone,15.6.3,iPhone,375x812,anonymous,EN, ,0,0,10/14/1582 0:00:00,48,1,3,3,3,2,3,3,3,7,6,3,5,3,3,3,2,3,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,4,5,4,3,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,5,5,5,5,5,6,6,5,7,6,6,6,6,2,2,2,2,1,60,60,40,60,60,60,60,40,60,40,1,1, , , , ,-99,-99,1,7,Please consider placing close captions on videos.,2,31,19131,1,1;2;3;5,2,1,2,3,1,3;4;2;1,4,3,1,4,1,6162,1,5,2,6,1,1,PA,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,-.230085757465531,1,3,6.5,4,2.83333333333333, , , , , , , , , , , , , , , ,4.66666666666667,4.33333333333333,4.66666666666667, , , , , , , , , , ,5,5,6,6,1.8, , , , , , , , ,1,1, , ,3,1,22,0,1,0,0,4.66666666666667,4.33333333333333, , , 
iP72ebe7f2090ce1e1,12/22/2022 18:34:10,12/22/2022 19:02:00,12/22/2022 19:02:01,0,100,1670,1,172.58.178.126,R_22t2JoyM0bpHmL0,32.7101,-96.8526,Chrome,108.0.0.0,Windows NT 10.0,1680x1050,anonymous,EN, ,0,0,10/14/1582 0:00:00,60,1,3,5,3,4,1,1,4,7,6,7,7,5,4,3,2,4,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,6,7,7,7,6,7,4,6,5,7,6,6,1,2,99, , , , , , , , , , , ,5,3,7,6,5,7,7,6,7,7,7,7,7,7,7,3,4,3,1,1,100,30,100,0,100,90,60,100,100,10,1, ,1, , , ,IT,-99,0,6,it was very educational informative clip[,1,58,75215,3,2,2,2,7,5,1,4,4,3,1,4,3,1922,1,1,1,5,1,1,TX,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,-.0792270145504199,1,3.57142857142857,6.5,7,3, , , , , , , , , , , , , , , , , , , , , ,6,6,7,5.66666666666667,6, , ,6,7,6.75,7,2.4,1,1,0,2, , , , ,0,0,0,1,1,1,29,0,0,0,0,6,6, ,-.39435464854896,-.39435464854896
iP737e66c3bd105e78,12/23/2022 13:34:05,12/23/2022 14:04:26,12/23/2022 14:04:26,0,100,1821,1,73.140.49.81,R_3nd3U20jig1EzAj,47.8978,-122.0693,Edge,108.0.1462.54,Windows NT 10.0,1366x768,anonymous,EN, ,0,0,10/14/1582 0:00:00,40,1,3,4,3,4,2,1,4,6,6,4,6,1,1,2,1,1,1,3,4, , , , , , , , , , , , , , , , , , ,6,5,4,5,5,5,5,6,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,4,5,6,5,5,1,1,2,-1, , , , , , , , , , , ,4,2,5,5,5,5,6,3,5,5,5,5,4,5,4,3,4,2,1,1,60,90,50,50,80,90,90,90,60,50,2, , , , ,1,-99,-99,0,1,-99,1,53,98290,4,1,2,2,9,4,1,3,4,2,1,2,1,7602,3,4,3,5,2,1,WA,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,-.0409418545837277,1,1.42857142857143,6,5,3, , , , , , ,5,5,6, , , , , , , , , , , , , , , ,4,4.4, , ,5,5.5,4.5,4.5,2.2,1,1,1,3, , , , ,0,0,1,0,2, ,14,0,0,1,0,5,5, ,.820640847587717,.820640847587717
iP73a27265667b2dcc,12/26/2022 18:07:57,12/26/2022 18:27:38,12/26/2022 18:27:39,0,100,1180,1,163.116.147.32,R_3qfB0bEyYg9HexI,39.7388,-104.9868,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,anonymous,EN,true,100,0,12/26/2022 23:43:03,24,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,80,0,90,20,70,30,0,0,0,0,1, , , , ,-99,-99,1,7,TOO LONG,1,65,68028,2,1,2,2,4,3,1,3,4,2,1,1,1,5920,3,7,7,7,1,1,NE,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,-.203463626362865,1,1,4,4,1, , , , , , , , , , , , , , , ,3,3,4, , , , , , , , , , ,4,4,4,4,1, , , , , , , , ,0,0,1,0,3,1,22,0,1,0,0,3,3, , , 
iP73b427b63bad184b,12/25/2022 8:46:04,12/25/2022 9:15:45,12/25/2022 9:15:45,0,100,1780,1,172.58.227.202,R_2UipeFYzqFkcWUo,40.7484,-73.862,Chrome,107.0.0.0,Android 11,320x640,anonymous,EN, ,0,0,10/14/1582 0:00:00,50,1,2,4,3,4,2,2,3,6,6,5,7,3,3,2,2,3,2,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,4,5,4,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,6,7,7,7,7,6,1,1,99, , , , , , , , , , , ,4,3,6,6,4,6,7,5,7,6,6,6,6,5,7,2,3,2,1,3,90,60,70,40,70,80,80,80,80,60,1,1, , , , ,-99,-99,0,8,None,1,49,11236,1,2,2,1,2,2,2,4,1,2,2,1,1,5602,1,3,2,4,99,1,NY,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,-.0513371629190547,1,2.57142857142857,6,6,3, , , , , , , , , , , , ,4.33333333333333,4.33333333333333,6, , , , , , , , , ,6.33333333333333,6.8, , ,5.33333333333333,6.5,6,6,2.2,1,1,0,2, , , , ,0,0,0,1,1,1,24,0,1,0,1,4.33333333333333,4.33333333333333, ,-.39435464854896,-.39435464854896
iP7409f2b925d38763,12/21/2022 9:47:32,12/21/2022 10:02:17,12/21/2022 10:02:18,0,100,884,1,172.59.64.56,R_1mggQWq1jMxHDKR,30.223,-81.7595,Chrome,108.0.0.0,Android 12,385x854,anonymous,EN, ,0,0,10/14/1582 0:00:00,57,1,5,3,4,2,2,2,2,6,5,6,7,4,4,4,4,4,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,5,6,1,1,7,6,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,6,7,7,7,6,6,7,2,2,1,5,3,6,7,4,6, ,5,7,5,6,6,7, ,7, ,5,3,4,5,40,60,100,100,80,70,90,40,100,80,1, , ,1, , ,-99,-99,1,1,No issue,2,25,31601,3,2,2,2,5,3,4,4,7,1,1,1,1, ,1,4,7,4,1,2,GA,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,-.278512681661811,1,3.85714285714286,5.5,6.5,2.5, , , , , , , , , ,4,2.66666666666667,6.66666666666667, , , , , , , , , , , , , , ,6.66666666666667,6.6,5.66666666666667,6,5.75,6.66666666666667,4.25, , , , ,1,1,1,3,1,1,0,1,2,1,12,1,0,1,1,4,2.66666666666667,.578654441666222, ,.578654441666222
